age,gender,height,weight,bf
23.0,1,168.7,61.0,12.1
23.0,1,179.6,67.6,17.0
61.0,1,177.5,68.4,21.3
53.0,0,163.9,60.8,35.0
27.0,0,163.2,53.8,23.3
47.0,0,164.7,55.3,28.0
47.0,0,159.9,52.0,25.2
34.0,1,175.6,89.5,25.9
27.0,1,173.6,69.2,9.0
21.0,0,152.5,47.0,36.9
22.0,1,187.0,101.3,26.3
21.0,0,160.7,49.6,28.4
38.0,1,176.6,69.1,11.4
32.0,1,176.1,75.5,18.4
54.0,0,156.8,60.6,30.2
23.0,0,155.8,50.4,26.3
26.0,1,176.3,75.02,15.5
22.0,0,170.8,66.5,32.6
61.0,1,167.0,62.92,19.5
32.0,1,179.3,86.0,23.5
48.0,1,175.0,84.3,29.2
37.0,0,161.2,53.6,30.5
34.0,1,169.4,77.1,22.8
26.0,0,165.3,55.4,26.8
45.0,0,149.0,45.9,30.3
21.0,1,174.4,72.8,17.7
30.0,0,161.9,67.9,16.5
48.0,1,168.1,68.0,29.3
29.0,0,163.0,58.9,28.6
58.0,0,160.2,57.2,42.5
39.0,0,159.8,53.7,26.3
26.0,1,183.0,71.1,15.4
26.0,0,160.7,70.4,38.1
39.0,1,173.9,65.5,11.1
26.0,1,186.0,79.3,23.5
21.0,1,178.7,65.4,11.4
21.0,1,172.8,79.5,20.5
43.0,1,175.0,69.5,15.1
33.0,1,184.5,108.3,30.2
28.0,1,172.0,68.6,14.8
30.0,1,179.0,68.8,12.3
61.0,0,159.6,63.1,32.3
26.0,1,183.3,77.7,18.3
44.0,0,156.3,62.1,35.2
54.0,1,174.4,74.4,23.7
31.0,1,168.1,74.4,25.0
51.0,1,166.1,70.9,25.4
59.0,1,178.9,83.6,20.5
27.0,1,182.6,74.42,19.4
42.0,0,158.1,62.1,29.1
21.0,0,172.9,68.36,34.0
59.0,0,153.4,53.3,25.0
27.0,1,178.8,66.4,11.2
21.0,1,172.6,71.7,13.4
22.0,0,165.3,51.5,22.8
28.0,0,165.0,76.5,21.7
23.0,1,172.5,67.5,17.9
27.0,1,176.5,70.0,15.1
26.0,1,179.9,82.5,18.4
56.0,0,159.5,53.9,31.3
22.0,0,158.9,52.6,29.6
49.0,1,167.7,72.0,24.9
24.0,0,161.1,48.1,21.8
39.0,1,171.8,70.1,18.7
23.0,1,183.2,74.4,9.5
21.0,1,177.2,70.4,21.1
57.0,1,169.9,69.5,18.3
21.0,1,175.3,80.3,13.8
60.0,0,157.5,59.4,29.0
44.0,1,185.3,82.7,19.0
21.0,1,169.5,76.0,27.8
26.0,0,168.5,57.58,26.0
24.0,1,161.1,53.7,6.9
48.0,0,170.1,83.5,37.5
63.0,1,163.4,56.64,20.4
25.0,1,180.9,91.2,23.4
49.0,1,171.3,71.9,19.4
60.0,1,170.0,74.8,26.9
28.0,1,179.7,74.1,19.1
21.0,1,171.2,65.5,20.4
23.0,1,179.0,86.9,20.1
38.0,1,177.0,75.0,13.9
28.0,1,181.9,78.4,7.8
23.0,0,163.6,54.7,28.3
21.0,0,169.5,83.7,42.9
45.0,1,180.9,78.6,18.4
24.0,0,163.7,53.4,27.5
27.0,1,174.0,70.5,18.0
58.0,0,150.4,60.8,31.8
31.0,1,174.2,83.3,13.3
23.0,1,167.0,59.6,9.5
29.0,1,182.0,77.2,19.0
22.0,1,183.0,78.3,17.5
44.0,0,159.7,58.8,32.6
21.0,1,183.3,76.5,13.8
23.0,0,168.1,55.9,26.3
56.0,1,178.0,71.9,17.6
24.0,0,165.7,58.2,24.5
23.0,1,175.3,77.5,20.1
58.0,1,168.6,100.4,30.3
48.0,1,172.0,75.0,38.2
21.0,1,183.0,67.0,14.9
26.0,1,179.9,83.4,17.5
63.0,1,167.2,73.3,24.4
25.0,1,179.7,79.0,14.8
32.0,1,170.3,66.3,9.3
59.0,0,152.6,61.5,36.1
36.0,1,179.1,72.3,16.3
40.0,1,183.7,97.7,32.6
29.0,1,170.5,68.4,13.5
27.0,1,171.8,70.4,17.1
24.0,0,166.6,50.5,17.7
33.0,0,163.7,49.1,25.8
49.0,1,176.9,73.2,17.9
32.0,1,191.4,93.3,14.6
57.0,0,155.4,53.8,23.7
28.0,1,178.8,68.3,17.4
52.0,1,174.0,73.2,22.2
28.0,0,162.8,56.8,27.9
44.0,0,164.5,63.6,28.3
21.0,0,162.0,48.3,21.3
58.0,1,170.0,79.8,25.5
27.0,1,171.8,75.1,24.9
64.0,1,166.2,62.5,23.5
25.0,1,172.0,65.9,18.6
28.0,0,171.5,64.0,18.5
48.0,0,151.3,49.4,27.3
62.0,1,167.8,65.42,25.5
33.0,1,179.5,79.5,7.9
34.0,1,180.7,84.9,22.8
60.0,1,173.5,75.2,19.9
25.0,1,168.8,87.3,20.6
25.0,1,175.2,73.9,11.0
21.0,0,167.7,61.1,28.3
37.0,0,166.4,58.2,24.4
25.0,1,173.4,72.32,18.7
51.0,1,165.7,58.1,17.9
22.0,0,164.6,54.1,27.6
51.0,1,163.1,67.7,23.6
31.0,1,172.2,64.1,15.7
24.0,0,160.4,52.2,26.2
61.0,1,169.0,72.4,26.7
26.0,1,177.8,71.0,17.5
40.0,1,173.8,73.2,12.0
37.0,1,178.8,86.1,22.1
21.0,0,160.6,53.0,23.4
44.0,0,162.3,55.1,26.8
32.0,1,179.8,81.9,23.9
27.0,1,177.0,69.48,13.9
21.0,0,148.0,43.7,19.3
30.0,1,162.1,62.0,21.0
21.0,1,173.6,69.12,16.1
28.0,1,172.0,74.86,28.0
64.0,0,156.0,62.2,33.2
55.0,1,169.6,71.8,18.5
39.0,1,182.7,80.0,17.2
33.0,0,165.2,61.9,29.9
28.0,1,187.7,84.6,10.2
29.0,1,179.8,76.44,11.8
21.0,0,158.5,51.9,18.0
21.0,0,157.7,45.54,17.7
43.0,0,162.0,72.3,40.5
35.0,1,180.6,78.0,23.9
28.0,1,178.3,76.8,3.0
22.0,1,180.2,68.4,13.8
45.0,1,173.8,70.0,13.7
22.0,0,170.2,61.3,25.4
62.0,0,150.3,57.4,41.1
62.0,1,163.8,68.6,24.7
23.0,1,181.8,78.9,18.3
26.0,1,171.0,69.2,16.6
64.0,1,176.1,81.1,23.8
22.0,0,167.9,54.9,20.2
43.0,1,168.9,79.6,19.1
27.0,0,164.7,68.1,38.6
21.0,0,163.7,51.2,21.6
21.0,1,180.4,89.1,21.1
36.0,0,161.4,54.3,30.8
50.0,1,168.2,73.4,26.9
21.0,1,177.6,85.8,21.4
56.0,0,152.0,49.0,35.0
34.0,1,170.4,64.8,16.9
45.0,1,179.4,78.6,22.8
57.0,0,163.3,65.1,31.7
22.0,0,158.4,63.2,35.8
25.0,0,163.4,54.9,26.3
59.0,0,161.4,53.2,29.0
28.0,1,161.5,52.1,33.2
28.0,0,158.7,57.1,35.7
28.0,0,165.1,53.4,23.3
21.0,0,171.5,52.5,22.7
48.0,1,169.3,60.7,12.8
26.0,0,167.0,75.0,27.6
60.0,1,171.7,59.3,24.0
63.0,1,168.2,70.64,27.0
32.0,1,181.0,78.8,17.6
25.0,0,162.9,61.0,26.4
60.0,1,168.3,66.58,22.3
25.0,1,178.0,67.0,18.2
39.0,0,161.2,49.2,21.2
37.0,1,175.3,88.2,26.7
26.0,0,163.6,60.4,35.6
41.0,1,169.0,76.1,19.1
30.0,1,172.4,96.7,35.1
26.0,0,153.5,59.7,40.2
33.0,0,166.2,57.4,23.7
39.0,1,174.9,68.8,24.9
43.0,0,167.0,55.6,25.7
60.0,1,167.0,69.7,17.2
57.0,1,162.1,54.0,9.0
48.0,0,157.8,59.1,36.5
38.0,1,166.7,70.4,29.9
33.0,1,174.7,76.0,19.7
23.0,0,159.5,65.6,33.8
25.0,0,167.0,51.2,23.9
42.0,1,168.7,68.5,27.7
31.0,1,170.9,73.5,21.7
63.0,1,168.2,77.3,34.2
30.0,1,179.7,75.7,22.8
39.0,1,167.0,69.1,19.4
28.0,1,176.2,70.0,23.6
30.0,1,173.5,70.7,18.6
49.0,1,174.8,74.5,21.7
29.0,0,164.9,53.0,20.3
39.0,1,169.5,69.1,17.2
21.0,0,159.6,65.9,33.8
24.0,0,166.2,55.2,29.2
23.0,1,174.2,68.2,19.4
31.0,1,183.4,89.9,20.6
51.0,1,165.5,74.7,26.3
30.0,1,182.5,94.4,27.8
29.0,1,182.1,100.3,24.61084
27.0,1,179.2,86.6,23.8
34.0,1,174.5,74.4,24.3
46.0,1,171.7,60.8,19.0
37.0,1,172.2,66.9,17.6
36.0,1,175.9,71.3,23.4
21.0,0,164.5,54.02,24.7
59.0,1,169.3,72.0,20.2
53.0,1,185.6,92.1,22.8
61.0,0,159.5,54.68,32.3
61.0,0,152.4,51.2,30.5
35.0,0,161.5,48.3,21.8
31.0,1,178.8,84.9,24.3
36.0,1,178.1,74.7,22.2
28.0,0,163.7,51.4,21.5
21.0,1,168.4,71.0,22.3
29.0,0,150.3,54.5,29.3
22.0,0,170.6,68.1,28.9
22.0,1,168.6,73.9,23.4
56.0,0,172.0,60.0,19.5
21.0,1,171.4,67.0,23.1
36.0,1,178.2,69.9,22.4
22.0,1,170.4,63.3,13.1
61.0,1,166.0,66.4,24.5
27.0,1,174.0,64.9,16.5
41.0,0,168.1,62.5,25.5
36.0,1,170.1,68.68,22.0
32.0,1,170.7,90.5,36.2
54.0,0,169.0,64.4,32.5
23.0,1,177.0,73.52,15.7
27.0,1,176.5,80.66,16.5
21.0,1,172.0,74.3,16.6
60.0,1,161.3,68.2,23.3
36.0,1,178.6,98.3,31.7
41.0,1,181.3,79.2,22.4
47.0,0,152.4,62.4,34.8
22.0,1,169.3,76.0,23.5
31.0,1,172.6,88.4,23.1
30.0,0,170.4,61.1,21.9
46.0,0,159.1,52.9,32.5
24.0,1,169.3,65.4,20.4
52.0,0,160.7,74.1,31.8
61.0,0,150.7,55.0,33.3
22.0,1,178.6,83.5,20.3
36.0,0,158.2,64.3,33.6
54.0,1,171.5,78.2,24.0
21.0,1,177.0,87.5,23.8
58.0,1,172.7,70.56,20.8
60.0,1,163.4,75.9,34.2
28.0,0,168.5,56.2,22.0
28.0,1,178.4,77.9,27.5
36.0,1,176.0,80.9,31.7
31.0,1,167.0,69.7,29.4
64.0,1,169.9,73.8,23.1
24.0,1,170.7,89.7,34.3
22.0,1,180.7,71.8,18.8
58.0,0,156.4,59.5,30.2
23.0,0,153.6,45.3,28.9
30.0,1,176.2,83.9,19.4
46.0,1,173.3,69.3,21.9
46.0,1,171.9,64.8,25.9
61.0,1,175.4,71.2,20.2
28.0,1,182.0,78.0,9.8
29.0,0,171.0,71.8,33.2
24.0,0,155.6,55.9,31.4
25.0,1,170.6,60.02,17.1
23.0,1,174.6,70.3,13.3
56.0,1,172.3,71.7,18.9
35.0,0,163.8,63.2,31.3
50.0,1,179.1,102.2,30.5
62.0,1,171.0,72.3,23.0
21.0,0,167.4,64.62,32.1
21.0,0,158.1,56.3,27.0
22.0,1,178.2,75.7,17.2
37.0,0,148.7,38.1,22.8
29.0,1,169.7,75.2,23.0
27.0,0,164.0,53.0,22.0
25.0,0,168.6,55.0,19.8
39.0,1,178.1,82.3,24.8
33.0,1,174.0,93.5,37.8
53.0,1,168.6,65.3,21.3
23.0,0,157.6,57.3,26.4
63.0,1,166.3,72.8,25.9
22.0,1,171.5,83.5,22.9
21.0,1,180.0,73.4,20.1
52.0,1,166.8,71.3,25.4
53.0,1,173.4,69.8,21.7
23.0,1,176.5,66.6,21.7
56.0,0,164.4,57.9,34.9
34.0,1,170.8,84.4,31.4
58.0,1,168.1,67.2,18.7
45.0,1,175.0,79.1,20.2
33.0,0,168.0,77.6,36.9
22.0,0,152.6,47.6,20.9
60.0,1,172.6,65.2,19.6
64.0,1,155.6,59.0,28.8
55.0,0,156.4,54.3,27.5
57.0,1,171.9,78.1,24.7
61.0,1,160.7,58.9,19.1
26.0,0,157.2,48.32,17.5
41.0,0,154.2,46.5,23.8
35.0,1,183.2,91.5,22.4
52.0,0,153.1,46.4,26.2
29.0,1,172.6,68.5,15.7
23.0,1,171.5,67.7,9.6
37.0,1,176.9,79.6,28.2
24.0,0,163.2,55.7,28.5
61.0,1,167.9,77.1,27.9
49.0,0,158.3,54.0,23.5
28.0,1,174.3,74.9,19.8
38.0,1,171.6,67.16,11.8
60.0,0,148.5,55.0,32.0
29.0,1,172.5,72.7,26.1
39.0,1,174.0,82.1,24.0
64.0,0,157.0,56.7,30.3
22.0,1,177.7,76.0,23.8
57.0,1,171.7,73.8,24.6
31.0,1,178.3,80.8,19.9
21.0,1,180.4,73.9,26.2
36.0,1,178.5,79.1,23.3
29.0,0,153.2,53.3,22.1
38.0,0,159.0,49.5,15.8
61.0,0,160.0,69.2,39.0
22.0,1,171.0,67.9,15.5
56.0,1,177.3,74.0,19.9
23.0,0,166.1,67.2,35.8
42.0,0,163.3,53.7,33.0
41.0,0,169.1,62.22,26.3
28.0,1,165.5,64.9,16.9
48.0,1,178.1,89.7,27.5
35.0,0,162.4,47.8,24.43834
51.0,1,174.0,75.0,20.3
33.0,1,179.4,81.5,22.5
48.0,0,166.5,64.4,23.3
24.0,1,175.2,88.98,22.5
31.0,0,160.7,77.2,38.4
26.0,1,167.4,75.4,31.7
28.0,1,187.2,100.6,23.6
27.0,1,174.2,84.3,30.8
28.0,1,172.5,63.7,6.0
21.0,0,156.4,48.7,27.8
21.0,1,186.1,91.0,22.1
23.0,0,166.0,79.5,34.0
55.0,1,165.3,72.16,14.1
54.0,1,177.4,88.3,22.6
64.0,1,163.4,64.1,21.8
26.0,1,170.8,68.2,15.5
42.0,0,161.3,61.0,35.6
32.0,0,160.6,50.9,22.4
22.0,1,176.4,60.1,12.1
25.0,1,178.6,74.0,12.8
35.0,0,158.1,65.26,38.8
28.0,1,172.6,78.1,20.7
27.0,0,160.2,61.3,26.9
24.0,0,171.8,53.9,20.1
21.0,1,163.3,49.2,13.9
54.0,1,165.0,60.9,15.0
32.0,1,170.2,69.5,26.1
53.0,0,154.4,52.1,31.6
41.0,1,162.9,62.1,22.0
58.0,0,154.1,60.2,37.4
27.0,0,166.1,52.6,20.8
55.0,1,173.7,75.7,18.6
37.0,1,177.7,71.6,11.4
21.0,1,171.4,84.3,24.5
22.0,0,161.6,61.3,19.2
38.0,0,158.8,50.8,34.7
44.0,1,172.3,70.1,24.5
51.0,1,171.5,62.2,15.9
41.0,0,160.7,60.8,32.3
59.0,1,170.7,64.4,9.485012
62.0,1,171.9,64.3,17.3
27.0,1,175.1,68.7,17.2
27.0,1,180.6,77.46,7.6
21.0,1,169.0,81.2,28.0
44.0,1,164.3,36.5,19.3
60.0,0,165.3,68.6,32.1
34.0,1,168.5,87.1,29.4
43.0,1,182.5,66.2,11.0
21.0,1,176.9,60.7,21.9
35.0,0,157.5,51.0,28.2
37.0,1,170.0,73.1,14.9
59.0,1,168.1,71.1,17.2
24.0,1,166.5,66.3,22.7
29.0,1,174.7,79.0,19.0
40.0,1,179.4,119.6,32.6
22.0,1,175.1,75.3,29.4
37.0,0,155.9,53.5,31.2
60.0,1,174.5,71.2,16.6
25.0,1,175.3,82.1,17.5
33.0,1,168.9,69.9,20.3
64.0,1,157.5,61.4,35.2
37.0,1,178.2,70.0,15.8
32.0,0,171.0,67.8,28.3
24.0,1,176.9,76.0,11.7
24.0,0,161.7,61.5,27.5
21.0,1,184.9,72.4,18.2
22.0,0,165.0,63.86,35.3
26.0,1,178.0,70.5,11.9
60.0,0,158.9,59.4,32.9
22.0,1,174.3,66.9,15.1
28.0,1,175.2,72.8,21.3
26.0,1,170.5,86.7,33.1
33.0,1,174.2,72.8,13.2
21.0,1,175.4,72.4,24.5
21.0,1,172.6,50.2,13.0
42.0,1,176.9,69.5,20.0
23.0,0,161.7,56.7,25.8
29.0,0,167.9,65.2,22.5
35.0,1,183.1,70.8,12.0
27.0,1,168.3,66.5,13.9
47.0,1,176.0,71.6,16.1
62.0,0,158.7,53.1,25.5
63.0,1,166.9,56.3,24.6
25.0,1,179.1,87.3,30.3
27.0,0,172.4,63.9,18.0
36.0,1,171.0,69.4,9.2
21.0,0,167.1,62.3,30.3
59.0,0,153.8,54.0,27.3
37.0,1,180.1,76.4,19.4
28.0,0,159.1,58.4,29.5
43.0,1,170.0,69.3,16.9
28.0,1,175.3,85.2,21.0
61.0,1,171.7,71.4,25.9
22.0,0,162.4,67.8,28.6
43.0,1,168.0,60.7,18.2
58.0,0,159.5,67.32,36.0
22.0,1,181.4,77.4,11.2
31.0,0,163.8,53.1,30.5
44.0,1,177.5,84.2,28.0
23.0,0,166.1,62.6,25.0
21.0,1,173.8,63.1,8.2
62.0,0,151.3,48.4,24.3
24.0,0,153.8,59.4,29.9
29.0,1,175.0,73.6,15.8
46.0,1,173.0,72.6,22.8
21.0,0,161.6,59.1,32.7
39.0,1,178.1,67.3,20.9
43.0,0,165.6,60.4,27.1
22.0,1,179.7,67.98,14.8
39.0,1,180.8,85.9,23.4
25.0,1,167.6,59.6,19.0
26.0,1,177.1,77.9,18.4
30.0,1,173.3,59.0,10.4
56.0,0,152.4,50.5,31.1
23.0,1,175.0,93.5,35.7
22.0,0,168.2,56.2,19.45304
47.0,1,174.9,76.3,23.2
53.0,1,169.7,73.9,32.7
32.0,1,177.2,85.28,16.8
48.0,0,161.4,51.9,19.0
52.0,0,155.9,48.7,27.7
25.0,0,169.6,58.3,29.0
52.0,0,164.1,63.1,30.9
48.0,1,164.4,82.4,34.8
56.0,1,163.5,70.3,29.7
22.0,1,172.6,66.5,11.9
56.0,0,149.8,55.3,38.4
35.0,0,169.9,73.7,33.9
31.0,1,181.0,74.9,16.8
25.0,1,181.2,70.1,23.8
39.0,1,170.7,108.8,35.3
25.0,1,174.8,67.5,13.3
21.0,1,163.0,61.7,20.0
49.0,1,166.5,61.4,19.9
44.0,0,166.5,58.5,24.0
24.0,0,166.9,56.1,32.7
47.0,0,156.1,63.4,29.5
21.0,1,178.8,78.9,18.0
29.0,1,176.0,77.6,19.5
21.0,0,155.4,66.1,38.5
23.0,1,170.8,60.3,11.5
22.0,1,168.8,60.7,16.0
28.0,1,176.4,86.0,9.3
57.0,1,159.0,62.7,28.4
26.0,0,169.6,59.4,22.4
39.0,1,174.2,77.1,18.3
25.0,0,159.9,45.7,24.1
21.0,1,173.3,61.7,16.4
51.0,0,163.3,51.34,30.5
51.0,0,161.0,66.0,30.4
57.0,0,148.0,54.0,33.6
42.0,1,169.8,78.6,17.2
31.0,1,171.2,64.1,21.9
61.0,1,171.6,79.1,31.5
26.0,1,179.7,78.2,16.2
26.0,1,174.2,64.5,12.5
54.0,1,172.0,69.2,18.9
43.0,1,175.1,74.4,18.8
24.0,0,171.4,57.5,24.9
58.0,1,165.0,61.6,19.0
39.0,0,163.7,59.6,33.3
25.0,0,162.8,57.9,33.6
32.0,1,171.5,73.2,17.4
29.0,0,158.5,51.3,25.0
37.0,0,155.3,48.3,26.5
21.0,0,160.6,57.2,24.0
34.0,1,160.0,61.3,25.6
21.0,1,178.5,73.2,17.1
23.0,1,170.3,76.92,23.0
47.0,0,163.7,56.8,30.0
38.0,1,175.4,76.9,22.1
21.0,1,171.1,83.0,25.8
61.0,0,151.1,47.8,29.9
26.0,1,168.8,74.8,24.5
51.0,0,157.0,47.8,27.4
29.0,1,175.9,66.1,21.1
29.0,1,175.0,83.8,17.2
22.0,1,175.7,69.1,8.6
43.0,1,180.2,77.6,16.5
54.0,1,171.8,65.6,19.7
36.0,1,177.8,89.7,21.4
39.0,1,181.9,95.0,16.9
37.0,1,175.2,73.5,24.2
34.0,1,172.2,93.4,30.9
36.0,1,170.7,71.6,24.5
25.0,1,168.7,76.2,27.7
23.0,0,166.3,53.9,28.1
44.0,0,156.9,53.9,24.6
53.0,1,177.3,88.48,35.6
30.0,0,163.6,56.3,13.9
22.0,1,172.8,65.4,15.0
55.0,0,158.4,58.1,33.1
61.0,0,145.5,47.4,29.4
35.0,1,167.7,68.8,14.8
50.0,0,160.2,49.1,27.8
49.0,0,157.6,46.9,22.8
30.0,1,160.4,63.42,19.2
55.0,0,151.0,51.4,32.5
58.0,0,163.8,64.2,31.9
25.0,0,163.9,56.5,26.0
22.0,0,164.4,52.4,29.1
60.0,1,176.5,69.5,16.5
28.0,1,175.1,69.6,24.0
46.0,0,158.3,57.6,31.2
27.0,0,161.0,51.9,26.2
22.0,1,167.8,61.74,16.1
25.0,0,166.7,58.5,31.3
39.0,1,179.1,86.1,24.6
41.0,1,172.0,71.02,21.3
29.0,1,186.1,82.7,11.2
27.0,1,180.9,82.3,23.2
62.0,1,180.0,73.1,25.5
47.0,1,176.1,80.2,22.8
21.0,1,176.2,73.3,13.9
41.0,1,172.0,68.3,15.1
22.0,0,172.0,60.5,20.7
22.0,1,185.2,71.7,8.3
64.0,0,153.0,53.2,27.7
22.0,0,160.6,48.2,18.0
30.0,1,186.1,93.6,28.7
33.0,0,159.5,48.7,19.1
21.0,1,176.5,78.4,22.4
47.0,1,176.4,95.9,18.9
27.0,1,167.6,61.5,20.5
35.0,1,170.0,61.9,16.0
41.0,1,171.3,103.2,40.1
29.0,1,179.0,83.4,25.2
29.0,1,161.9,57.6,21.4
45.0,1,170.5,72.3,30.2
27.0,0,172.7,72.8,28.9
25.0,1,172.4,79.6,14.8
46.0,0,168.5,57.0,28.0
21.0,1,185.3,72.0,16.0
25.0,0,156.0,50.0,18.2
28.0,1,175.5,73.3,17.8
25.0,1,174.0,73.96,21.8
26.0,0,159.1,55.3,27.9
24.0,1,170.0,75.6,20.0
30.0,1,178.5,66.7,14.9
22.0,0,166.0,52.1,30.1
22.0,0,164.3,53.1,19.9
35.0,1,167.2,70.2,26.5
24.0,1,178.3,86.3,12.5
26.0,0,155.5,54.66,24.7
35.0,1,175.3,73.4,19.5
25.0,1,171.8,68.18,17.9
37.0,1,176.4,75.3,30.7
61.0,0,161.1,62.8,37.0
46.0,1,166.2,51.1,8.6
38.0,0,149.3,50.5,34.3
55.0,0,161.5,58.1,29.5
58.0,0,156.7,52.8,36.8
55.0,1,173.3,84.9,23.6
22.0,1,171.3,62.2,18.1
27.0,1,170.8,66.5,25.8
35.0,0,163.2,56.0,20.6
59.0,1,169.1,57.2,10.0
22.0,0,172.5,60.7,22.6
51.0,1,175.0,68.0,19.0
48.0,0,157.1,52.7,16.7
62.0,1,157.3,58.3,28.3
45.0,1,173.7,74.2,19.2
30.0,0,162.5,113.3,53.5
51.0,0,161.9,61.7,31.5
45.0,1,172.5,85.0,31.1
28.0,1,178.8,73.5,12.2
23.0,1,167.3,53.5,16.4
26.0,1,171.5,80.1,28.0
37.0,0,166.2,59.6,16.1
46.0,1,172.9,73.4,19.1
61.0,1,169.1,79.0,35.5
21.0,1,169.5,75.2,24.0
50.0,0,158.9,58.7,27.9
26.0,1,179.0,79.4,16.8
21.0,1,160.9,63.5,20.9
27.0,0,162.0,63.1,20.3
40.0,1,178.9,77.3,26.0
21.0,1,173.6,74.1,15.6
32.0,0,162.4,53.0,23.1
54.0,0,150.7,54.0,33.0
27.0,1,174.3,86.6,20.4
47.0,1,172.2,72.7,27.1
23.0,1,178.4,68.0,11.2
25.0,0,158.1,49.6,26.2
44.0,1,173.8,72.0,18.6
48.0,1,170.0,70.3,13.9
21.0,0,172.7,61.0,24.6
26.0,1,183.6,81.0,16.1
24.0,0,168.1,60.7,24.9
43.0,0,159.6,63.8,38.1
59.0,0,158.8,61.3,32.7
38.0,0,169.8,58.8,26.0
25.0,1,172.7,74.0,26.9
40.0,0,156.2,64.5,33.6
29.0,0,164.6,53.6,21.3
24.0,1,183.1,83.6,11.6
26.0,0,160.7,56.6,19.3
23.0,0,164.0,72.9,40.4
30.0,1,174.0,78.8,20.0
45.0,1,172.4,91.0,35.9
24.0,1,175.0,65.0,18.4
22.0,0,160.3,58.84,33.7
41.0,1,175.8,71.3,14.5
21.0,1,166.4,93.3,35.9
25.0,0,155.7,59.0,29.7
42.0,1,179.8,80.0,19.1
35.0,1,171.0,71.6,24.6
23.0,1,174.7,72.0,20.1
28.0,1,168.7,67.5,17.6
41.0,1,165.7,61.0,22.1
33.0,1,180.3,83.3,20.4
42.0,0,167.2,67.7,31.4
25.0,1,171.4,71.4,24.4
27.0,0,163.4,62.9,30.3
57.0,0,156.7,61.1,31.1
35.0,1,177.8,77.0,19.0
28.0,1,179.1,78.6,25.1
45.0,0,162.0,51.4,27.9
30.0,1,172.0,73.0,24.1
24.0,1,167.2,58.1,16.7
47.0,1,166.3,67.4,24.1
45.0,1,167.4,63.8,19.08869
30.0,1,175.9,66.2,14.9
50.0,0,163.2,54.5,23.5
23.0,1,169.1,66.1,14.4
25.0,1,162.2,65.3,18.3
49.0,1,173.3,70.0,14.2
51.0,0,156.8,60.7,30.1
38.0,1,175.6,75.1,10.8
46.0,0,160.8,55.9,28.2
45.0,1,167.2,72.48,25.6
59.0,1,176.9,80.8,24.3
27.0,1,171.6,78.88,20.1
21.0,1,181.3,96.2,32.0
29.0,1,168.4,71.9,19.9
59.0,0,158.6,59.9,32.9
58.0,0,168.4,59.0,23.4
55.0,0,153.6,52.8,28.6
47.0,0,164.7,65.3,31.4
48.0,0,153.9,52.76,36.3
51.0,1,163.9,59.8,18.8
31.0,0,168.9,64.6,23.3
25.0,1,178.9,81.4,21.1
23.0,0,153.6,46.14,30.5
33.0,1,177.3,75.4,12.3
48.0,1,168.2,71.9,23.3
64.0,1,166.0,63.32,23.8
24.0,1,176.3,73.7,13.7
27.0,1,175.2,75.2,27.6
42.0,1,172.4,69.9,23.2
21.0,1,180.1,79.2,16.8
37.0,1,173.0,72.0,25.9
29.0,1,175.0,70.1,12.3
60.0,1,168.5,79.6,24.3
23.0,0,165.4,64.0,36.9
35.0,0,160.7,58.4,31.5
61.0,0,159.8,53.3,23.8
26.0,1,171.2,60.4,13.6
27.0,1,169.3,71.02,23.0
58.0,1,167.6,68.4,17.0
28.0,0,166.0,61.0,29.2
50.0,1,172.7,78.3,24.5
31.0,0,165.3,51.2,20.5
24.0,1,162.6,58.1,12.7
53.0,1,169.9,62.8,12.8
49.0,0,166.7,58.6,22.4
28.0,1,174.7,80.8,22.1
40.0,0,167.8,51.7,18.9
35.0,1,174.1,75.9,20.7
43.0,1,174.2,77.6,21.1
38.0,1,168.2,75.4,21.2
46.0,1,177.5,80.5,26.6
40.0,1,176.0,70.7,15.9
23.0,1,167.0,74.0,23.8
23.0,0,168.1,57.3,27.5
61.0,1,176.9,74.68,20.2
28.0,0,163.0,60.9,30.0
42.0,1,171.3,79.04,33.8
27.0,1,179.3,67.5,17.5
36.0,1,174.6,82.1,27.1
22.0,1,177.2,73.4,17.9
34.0,1,179.7,78.5,18.6
39.0,1,177.3,70.4,20.7
36.0,1,170.8,70.4,18.5
27.0,1,173.0,72.8,8.4
29.0,1,184.5,88.1,21.3
21.0,0,166.1,61.2,19.2
24.0,1,164.0,63.3,20.8
34.0,0,155.4,54.0,30.7
26.0,0,159.3,59.4,33.8
24.0,1,168.7,62.32,15.8
21.0,1,172.1,77.3,21.4
27.0,1,178.1,66.4,5.5
55.0,0,166.9,60.9,26.1
47.0,0,165.9,58.8,23.9
42.0,0,158.0,76.8,41.1
51.0,0,153.1,52.7,29.3
43.0,0,167.0,54.9,17.4
29.0,0,172.0,54.3,20.5
61.0,0,147.5,52.2,36.2
37.0,0,161.6,52.7,22.6
41.0,0,165.0,52.4,19.7
29.0,1,156.7,77.0,35.4
60.0,1,170.0,65.1,15.0
22.0,1,184.0,80.4,11.9
30.0,0,160.3,51.5,27.6
33.0,1,180.2,68.4,14.5
24.0,1,169.0,67.5,13.8
22.0,1,179.0,84.2,27.4
27.0,0,170.8,59.72,23.2
48.0,1,174.8,74.4,20.5
64.0,0,152.7,59.8,29.5
32.0,0,156.3,61.7,29.7
54.0,1,163.7,69.4,24.5
